Time;At least denials: 0;At least denials: 1;At least denials: 2;At least denials: 3;At least denials: 4;At least denials: 5
22.700000000000003;1.0;0.9635007310394426;0.9250350548139037;0.8735113306822126;0.8098766252013596;0.7361704604878914
22.8;1.0;0.9642692194246619;0.9263920578118331;0.8755246551972062;0.8125578191950447;0.7394677962700086
22.900000000000002;1.0;0.9649966933896471;0.9276829136724747;0.8774455847901371;0.8151220171836935;0.7426281648471943
23.0;1.0;0.9656837951974786;0.9289080887474175;0.8792743348028986;0.8175689990205595;0.745650678497367
23.1;1.0;0.966331419768582;0.9300684735155028;0.8810117160449015;0.8198993171336646;0.748535388631402
23.200000000000003;1.0;0.9669406670726499;0.9311653171304903;0.8826590502736912;0.8221141929910187;0.7512831678745397
23.3;1.0;0.9675158448957758;0.9322056507233575;0.8842263283407372;0.8242264953495518;0.7539093390241898
23.400000000000002;1.0;0.9680605374773622;0.9331952963481197;0.8857217944645641;0.8262468207089284;0.7564264992394295
23.5;1.0;0.9685777654515741;0.9341391387106168;0.8871523412120728;0.8281840085186378;0.7588451397029496
23.6;1.0;0.9690701047516994;0.9350413265628849;0.8885238021379547;0.8300455228078446;0.761174104372287
23.700000000000003;1.0;0.9695397758734202;0.9359054235494424;0.889841170888628;0.8318377378852101;0.7634209332543437
23.8;1.0;0.9699887115712744;0.9367345223962105;0.8911087669951612;0.8335661545171886;0.7655921220475038
23.900000000000002;1.0;0.9704186087431517;0.9375313322719568;0.8923303626627103;0.8352355652539668;0.767693320645071
24.0;1.0;0.970830968629645;0.938298246335042;0.8935092807578257;0.8368501822066857;0.7697294865166688
24.1;1.0;0.9712271283063146;0.9390373945096115;0.8946484713260787;0.8384137368338849;0.7717050044664057
24.200000000000003;1.0;0.9716082856319547;0.9397506851494342;0.8957505719539859;0.8399295586615201;0.7736237810927693
24.3;1.0;0.9719755192346408;0.9404398382645048;0.8968179558588238;0.8414006379957255;0.7754893200291882
24.400000000000002;1.0;0.972329804700341;0.9411064122829372;0.8978527705688364;0.8428296763566476;0.7773047824428168
24.5;1.0;0.9726720278280366;0.941751825814701;0.8988569693219067;0.8442191274049153;0.7790730361186363
24.6;1.0;0.9730029955969703;0.9423773755166247;0.8998323367784934;0.8455712304391613;0.780796695623025
24.700000000000003;1.0;0.9733234453322309;0.9429842508896484;0.9007805102558478;0.8468880380369304;0.7824781554331536
24.8;1.0;0.9736340524377428;0.9435735466415545;0.9017029974043322;0.8481714390388896;0.7841196174715357
24.900000000000002;1.0;0.9739354369791074;0.9441462731016026;0.9026011910342877;0.8494231777999899;0.785723114153615
25.0;1.0;0.9742281693342418;0.9447033650637067;0.9034763816430664;0.8506448704246602;0.7872905278085418
25.1;1.0;0.9745127750814085;0.945245689352046;0.9043297680720775;0.8518380185473801;0.7888236071466124
25.200000000000003;1.0;0.9748181998324383;0.9458282837690285;0.905247805275585;0.8531233359139063;0.7904772892388252
25.3;1.0;0.9751433635034276;0.9464491054332662;0.9062273973250832;0.8544966997527004;0.7922465546604175
25.400000000000002;1.0;0.975487210551144;0.9471061458572978;0.9072654860578474;0.8559540238805288;0.7941264162797151
25.5;1.0;0.9758487129364761;0.9477974374304091;0.9083590611303932;0.8574912719327341;0.7961119350529613
25.6;1.0;0.9762268666973697;0.9485210540622849;0.9095051626667063;0.8591044618657319;0.7981982261036079
25.700000000000003;1.0;0.9766206851166097;0.9492751079364815;0.9107008791896193;0.8607896648427504;0.8003804584936567
25.8;1.0;0.9770291905850704;0.9500577439302468;0.9119433428251451;0.8625430008388273;0.8026538512532756
25.900000000000002;1.0;0.9774514065823392;0.9508671329149193;0.913229723226721;0.8643606326804123;0.8050136675626474
26.0;1.0;0.9778863506826786;0.9517014648571351;0.9145572212466295;0.86623875974296;0.8074552084467743
26.1;1.0;0.9783330291113618;0.9525589423923526;0.915923063059409;0.8681736121444183;0.8099738069247809
26.200000000000003;1.0;0.9787904330968671;0.9534377753350751;0.917324495196197;0.8701614459744937;0.8125648232292777
26.3;1.0;0.9792552500458857;0.9543317822558168;0.9187517736025819;0.8721886007036286;0.815210686379733
26.400000000000002;1.0;0.9797242565843717;0.9552349716133804;0.9201954463229726;0.8742417908305307;0.8178942555613055
26.5;1.0;0.9801943716609245;0.9561416346096028;0.921646501848;0.8763083173428716;0.8205990956928028
26.6;1.0;0.9806627008310812;0.9570464194752822;0.9230964868676229;0.8783762362607452;0.8233096983426198
26.700000000000003;1.0;0.9811265715892304;0.9579443878731841;0.9245375945577211;0.8804344856368529;0.8260116495376905
26.8;1.0;0.9815835598337873;0.9588310545963773;0.9259627254700487;0.8824729738047488;0.82869174789369
26.900000000000002;1.0;0.9820315077679421;0.9597024120775949;0.9273655237457681;0.8844826326607059;0.8313380778235334
27.0;1.0;0.9824685337433188;0.9605549414315453;0.9287403917605406;0.8864554403721006;0.8339400434004025
27.1;1.0;0.9828930347364602;0.961385611852012;0.930082486474161;0.8883844181793732;0.8364883688303715
27.200000000000003;1.0;0.9833036822980059;0.9621918702026477;0.9313877007445968;0.8902636059622775;0.8389750715103016
27.3;1.0;0.9836994129238148;0.9629716225950725;0.9326526327195082;0.892088021038771;0.8413934133942723
27.400000000000002;1.0;0.9840794138614887;0.9637232096571349;0.9338745461789046;0.8938536043175284;0.8437378359473031
27.5;1.0;0.9844431053838844;0.9644453770714209;0.9350513244058529;0.8955571574865828;0.8460038834001992
27.6;1.0;0.9847901205359341;0.9651372428197139;0.9361814198368593;0.8971962744359385;0.8481881183936888
27.700000000000003;1.0;0.9851202832981029;0.9657982624112267;0.9372638014117569;0.8987692696164411;0.8502880334604916
27.8;1.0;0.9854335860168489;0.9664281932074353;0.9382979012205894;0.9002751055567919;0.8523019611749796
27.900000000000002;1.0;0.9857301668384264;0.9670270587895239;0.9392835617427916;0.9017133213131555;0.8542289852251035
28.0;1.0;0.9860102877563357;0.9675951141502201;0.9402209846984612;0.9030839632222307;0.8560688541444
28.1;1.0;0.9862743137531567;0.9681328123340222;0.9411106822860134;0.9043875189743991;0.8578218989900779
28.200000000000003;1.0;0.9865226933916361;0.9686407730017563;0.9419534313660689;0.9056248557199764;0.859488955867868
28.3;1.0;0.986757182991642;0.9691222930630911;0.9427544447129504;0.906803349350924;0.8610796291675988
28.400000000000002;1.0;0.9869792438744103;0.9695801041986264;0.9435180287707514;0.9079290819749652;0.8626018273393237
28.5;1.0;0.9871901075724198;0.9700164996220202;0.9442477880626201;0.9090071345046226;0.8640621473773303
28.6;1.0;0.9873908243080792;0.970433428067577;0.9449467766861251;0.910041803450337;0.865466159578478
28.700000000000003;1.0;0.9875822993874652;0.9708325642084646;0.9456176117715047;0.91103676325546;0.8668186206922066
28.8;1.0;0.9877653208010595;0.9712153619752996;0.9462625593548901;0.9119951891516972;0.8681236351849487
28.900000000000002;1.0;0.9879405803777792;0.9715830953575709;0.9468836000653669;0.9129198511305351;0.8693847785604126
29.0;1.0;0.9881086901748406;0.9719368899592258;0.94748247990412;0.9138131865849746;0.8706051926690966
29.1;1.0;0.9882701953176335;0.9722777476623895;0.9480607499110961;0.9146773570511889;0.8717876601423699
29.200000000000003;1.0;0.9884255841715209;0.9726065661067446;0.9486197974705798;0.9155142929848269;0.8729346631193026
29.3;1.0;0.9885752964904689;0.9729241542332268;0.9491608712667525;0.9163257294473088;0.8740484300413583
29.400000000000002;1.0;0.9887197300174025;0.9732312448125998;0.9496851013715204;0.9171132348211979;0.8751309732962058
29.5;1.0;0.9888592458885276;0.9735285046431368;0.9501935155664128;0.9178782341298075;0.8761841197775171
29.6;1.0;0.9889941731048479;0.9738165429301457;0.9506870527245226;0.9186220281420326;0.8772095359101624
29.700000000000003;1.0;0.9891248122691102;0.9740959182347149;0.9511665738769641;0.9193458091555391;0.8782087483124948
29.8;1.0;0.989251438738652;0.9743671442867208;0.9516328714400029;0.9200506741395964;0.8791831609895325
29.900000000000002;1.0;0.9893743053093121;0.9746306948886448;0.9520866769689693;0.9207376357617009;0.8801340697447777
30.0;1.0;0.9894936445192641;0.9748870080855296;0.9525286677228005;0.9214076317046447;0.8810626743443838
30.1;1.0;0.9896096706419174;0.9751364897378495;0.9529594722610498;0.9220615325921525;0.8819700888513197
30.200000000000003;1.0;0.9897341840344159;0.9754044647700393;0.9534227557019435;0.92276553886269;0.8829480919097051
30.3;1.0;0.9898667443671277;0.9756899925618329;0.9539169426546534;0.9235173494946495;0.8839936208586724
30.400000000000002;1.0;0.9900069213156713;0.9759921489661443;0.9544404790506577;0.9243146880272561;0.8851036391760299
30.5;1.0;0.9901542957690482;0.9763100292476513;0.9549918371892253;0.9251553099002271;0.8862751461396879
30.6;1.0;0.9903084584325853;0.9766427480036804;0.9555695165355728;0.9260370042907354;0.8875051797941255
30.700000000000003;1.0;0.9904690070427068;0.9769894371596074;0.9561720418637888;0.9269575924685628;0.8887908156386157
