time,expected
21.745,0.11735126312223812
21.746000000000002,0.11735123359983946
21.747,0.11735120404575615
21.748,0.11735117446008846
21.749,0.11735114484293717
21.75,0.11735111519440321
21.751,0.1173510855145881
21.752,0.11735105580359356
21.753,0.11735102606152137
21.754,0.117350996288474
21.755,0.11735096648455402
21.756,0.11735093664986443
21.757,0.11735090678450855
21.758,0.1173508768885899
21.759,0.11735084696221235
21.76,0.11735081700548013
21.761,0.11735078701849774
21.762,0.11735075700137002
21.763,0.11735072695420207
21.764,0.1173506968770992
21.765,0.11735066677016734
21.766000000000002,0.11735063663351225
21.767,0.11735060646724035
21.768,0.11735057627145823
21.769000000000002,0.1173505460462728
21.77,0.11735051579179116
21.771,0.11735048550812087
21.772000000000002,0.11735045519536959
21.773,0.1173504248536453
21.774,0.11735039448305636
21.775000000000002,0.11735036408371143
21.776,0.11735033365571917
21.777,0.11735030319918889
21.778,0.11735027271422993
21.779,0.11735024220095201
21.78,0.11735021165946503
21.781,0.1173501810898793
21.782,0.1173501504923052
21.783,0.11735011986685331
21.784,0.11735008921363493
21.785,0.11735005853276119
21.786,0.11735002782434359
21.787,0.11734999708849402
21.788,0.1173499663253243
21.789,0.1173499355349469
21.79,0.11734990471747422
21.791,0.117349873873019
21.792,0.11734984300169445
21.793,0.11734981210361366
21.794,0.11734978117889014
21.795,0.11734975022763769
21.796,0.1173497192499703
21.797,0.11734968824600205
21.798000000000002,0.11734965721584764
21.799,0.11734962615962147
21.8,0.1173495950774386
21.801000000000002,0.11734956396941412
21.802,0.11734953283566345
21.803,0.11734950167630205
21.804000000000002,0.11734947049144583
21.805,0.11734943928121071
21.806,0.11734940804571309
21.807000000000002,0.1173493767850692
21.808,0.11734934549939598
21.809,0.11734931418881009
21.81,0.11734928285342869
21.811,0.11734925149336907
21.812,0.1173492201087488
21.813,0.11734918869968555
21.814,0.11734915726629719
21.815,0.1173491258087018
21.816,0.11734909432701773
21.817,0.11734906282136355
21.818,0.11734903129185784
21.819,0.11734899973861956
21.82,0.1173489681617677
21.821,0.11734893656142173
21.822,0.11734890493770081
21.823,0.11734887329072474
21.824,0.11734884162061339
21.825,0.11734880992748657
21.826,0.11734877821146465
21.827,0.1173487464726678
21.828,0.11734871471121669
21.829,0.11734868292723194
21.830000000000002,0.11734865112083438
21.831,0.11734861929214521
21.832,0.1173485874412854
21.833000000000002,0.11734855556837652
21.834,0.11734852367353998
21.835,0.11734849175689747
21.836000000000002,0.11734845981857094
21.837,0.11734842785868224
21.838,0.11734839587735353
21.839000000000002,0.11734836387470723
21.84,0.11734833185086585
21.841,0.11734829980595181
21.842,0.11734826774008789
21.843,0.11734823565339719
