time,expected
97.855,0.5674399649129529
97.85600000000001,0.567439929613692
97.857,0.5674398943518966
97.858,0.5674398591275222
97.85900000000001,0.5674398239405257
97.86,0.567439788790863
97.861,0.5674397536784902
97.86200000000001,0.567439718603364
97.863,0.5674396835654405
97.864,0.5674396485646762
97.86500000000001,0.5674396136010278
97.866,0.5674395786744517
97.867,0.5674395437849049
97.868,0.5674395089323437
97.869,0.567439474116725
97.87,0.5674394393380054
97.871,0.5674394045961422
97.872,0.567439369891092
97.873,0.567439335222812
97.874,0.567439300591259
97.875,0.5674392659963902
97.876,0.5674392314381626
97.877,0.5674391969165337
97.878,0.5674391624314605
97.879,0.5674391279829004
97.88,0.5674390935708108
97.881,0.567439059195149
97.882,0.5674390248558732
97.883,0.5674389905529399
97.884,0.567438956286307
97.885,0.5674389220559326
97.886,0.5674388878617739
97.887,0.5674388537037893
97.888,0.5674388195819359
97.889,0.5674387854961717
97.89,0.5674387514464552
97.891,0.5674387174327438
97.892,0.5674386834549956
97.893,0.567438649513169
97.894,0.5674386156072221
97.895,0.5674385817371128
97.896,0.5674385479027997
97.897,0.567438514104241
97.898,0.567438480341395
97.899,0.5674384466142204
97.9,0.5674384129226752
97.901,0.5674383792667183
97.902,0.5674383456463082
97.903,0.5674383120614035
97.904,0.5674382785119628
97.905,0.5674382449979453
97.906,0.5674382115193093
97.907,0.567438178076014
97.908,0.5674381446680181
97.909,0.5674381112952808
97.91,0.5674380779577607
97.911,0.5674380446554175
97.912,0.5674380113882097
97.913,0.5674379781560966
97.914,0.5674379449590379
97.915,0.5674379117969925
97.916,0.5674378786699198
97.917,0.5674378455777793
97.918,0.5674378125205302
97.919,0.5674377794981323
97.92,0.5674377465105452
97.921,0.567437713557728
97.922,0.567437680639641
97.923,0.5674376477562435
97.924,0.5674376149074954
97.925,0.5674375820933568
97.926,0.5674375493137869
97.927,0.5674375165687462
97.928,0.5674374838581944
97.929,0.5674374511820914
97.93,0.5674374185403979
97.931,0.5674373859330736
97.932,0.5674373533600784
97.933,0.5674373208213729
97.934,0.5674372883169176
97.935,0.5674372558466725
97.936,0.5674372234105979
97.937,0.5674371910086548
97.938,0.567437158640803
97.93900000000001,0.5674371263070034
97.94,0.5674370940072163
97.941,0.5674370617414032
97.94200000000001,0.5674370295095239
97.943,0.5674369973115394
97.944,0.5674369651474107
97.94500000000001,0.5674369330170982
97.946,0.5674369009205638
97.947,0.5674368688577673
97.94800000000001,0.5674368368286702
97.949,0.5674368048332338
97.95,0.5674367728714188
97.95100000000001,0.5674367409431865
97.952,0.5674367090484982
97.953,0.567436677187315
97.95400000000001,0.5674366453595984
97.955,0.5674366135653096
97.956,0.5674365818044099
97.95700000000001,0.5674365500768612
97.958,0.5674365183826247
97.959,0.5674364867216618
97.96000000000001,0.5674364550939346
97.961,0.5674364234994043
97.962,0.5674363919380327
97.96300000000001,0.567436360409782
97.964,0.5674363289146133
97.965,0.5674362974524889
97.96600000000001,0.5674362660233707
97.967,0.5674362346272205
97.968,0.5674362032640005
97.96900000000001,0.5674361719336724
97.97,0.5674361406361988
97.971,0.5674361093715414
97.97200000000001,0.5674360781396628
97.973,0.5674360469405249
97.974,0.5674360157740903
97.97500000000001,0.567435984640321
97.976,0.5674359535391799
97.977,0.5674359224706288
97.97800000000001,0.5674358914346308
97.979,0.5674358604311482
97.98,0.5674358294601434
97.98100000000001,0.5674357985215793
97.982,0.5674357676154187
97.983,0.5674357367416238
97.98400000000001,0.5674357059001581
97.985,0.567435675090984
97.986,0.5674356443140643
97.98700000000001,0.5674356135693626
97.988,0.5674355828568408
97.989,0.5674355521764627
97.99000000000001,0.567435521528191
97.991,0.5674354909119891
97.992,0.5674354603278202
97.993,0.5674354297756473
97.994,0.5674353992554336
97.995,0.5674353687671428
97.996,0.5674353383107379
97.997,0.5674353078861822
97.998,0.5674352774934397
97.999,0.5674352471324733
98.0,0.5674352168032472
98.001,0.5674351865057241
98.002,0.5674351562398685
98.003,0.5674351260056434
98.004,0.567435095803013
98.005,0.5674350656319412
98.006,0.5674350354923914
98.007,0.5674350053843277
98.008,0.5674349753077138
98.009,0.5674349452625139
98.01,0.5674349152486922
98.011,0.5674348852662121
98.012,0.5674348553150381
98.013,0.5674348253951349
98.014,0.5674347955064657
98.015,0.5674347656489954
98.016,0.567434735822688
98.017,0.5674347060275078
98.018,0.5674346762634195
98.019,0.5674346465303873
98.02,0.5674346168283759
98.021,0.5674345871573495
98.022,0.5674345575172728
98.023,0.5674345279081103
98.024,0.5674344983298267
98.025,0.567434468782387
98.026,0.5674344392657557
98.027,0.5674344097798973
98.028,0.5674343803247772
98.029,0.5674343509003599
98.03,0.5674343215066102
98.031,0.5674342921434938
98.032,0.567434262810975
98.033,0.5674342335090189
98.034,0.5674342042375911
98.035,0.5674341749966562
98.036,0.5674341457861798
98.037,0.5674341166061269
98.038,0.5674340874564627
98.039,0.5674340583371529
98.04,0.5674340292481626
98.041,0.5674340001894572
98.042,0.5674339711610021
98.043,0.5674339421627632
98.044,0.5674339131947056
98.045,0.5674338842567951
98.046,0.5674338553489975
98.047,0.567433826471278
98.048,0.5674337976236029
98.049,0.5674337688059375
98.05,0.567433740018248
98.051,0.5674337112604997
98.052,0.5674336825326591
98.053,0.567433653834692
98.054,0.5674336251665641
98.055,0.5674335965282417
98.056,0.5674335679196908
98.057,0.5674335393408774
98.058,0.5674335107917677
98.059,0.567433482272328
98.06,0.5674334537825246
98.061,0.5674334253223237
98.062,0.5674333968916915
98.063,0.5674333684905946
98.06400000000001,0.5674333401189993
98.065,0.5674333117768718
98.066,0.5674332834641792
98.06700000000001,0.5674332551808877
98.068,0.5674332269269636
98.069,0.5674331987023743
98.07000000000001,0.5674331705070856
98.071,0.5674331423410649
98.072,0.5674331142042787
98.07300000000001,0.5674330860966936
98.074,0.5674330580182765
98.075,0.5674330299689948
98.07600000000001,0.567433001948815
98.077,0.5674329739577039
98.078,0.5674329459956288
98.07900000000001,0.5674329180625566
98.08,0.5674328901584544
98.081,0.5674328622832895
98.08200000000001,0.5674328344370286
98.083,0.56743280661964
98.084,0.5674327788310899
98.08500000000001,0.5674327510713458
98.086,0.5674327233403754
98.087,0.5674326956381459
98.08800000000001,0.5674326679646247
98.089,0.567432640319779
98.09,0.567432612703577
98.09100000000001,0.5674325851159855
98.092,0.5674325575569725
98.093,0.5674325300265056
98.09400000000001,0.5674325025245525
98.095,0.5674324750510809
98.096,0.5674324476060582
98.09700000000001,0.5674324201894526
98.098,0.5674323928012319
98.099,0.567432365441364
98.10000000000001,0.5674323381098166
98.101,0.5674323108065578
98.102,0.5674322835315556
98.10300000000001,0.567432256284778
98.104,0.5674322290661932
98.105,0.5674322018757691
98.10600000000001,0.567432174713474
98.107,0.5674321475792762
98.108,0.5674321204731436
98.10900000000001,0.5674320933950449
98.11,0.5674320663449481
98.111,0.5674320393228217
98.11200000000001,0.5674320123286343
98.113,0.5674319853623541
98.114,0.5674319584239492
98.11500000000001,0.5674319315133889
98.116,0.5674319046306413
98.117,0.567431877775675
98.118,0.5674318509484587
98.119,0.5674318241489614
98.12,0.5674317973771512
98.121,0.5674317706329977
98.122,0.5674317439164688
98.123,0.5674317172275335
98.124,0.5674316905661612
98.125,0.5674316639323205
98.126,0.5674316373259803
98.127,0.5674316107471097
98.128,0.5674315841956776
98.129,0.5674315576716532
98.13,0.5674315311750059
98.131,0.567431504705704
98.132,0.5674314782637175
98.133,0.5674314518490154
98.134,0.5674314254615669
98.135,0.567431399101341
98.136,0.5674313727683076
98.137,0.5674313464624358
98.138,0.5674313201836948
98.139,0.5674312939320546
98.14,0.5674312677074844
98.141,0.5674312415099538
98.142,0.567431215339432
98.143,0.5674311891958891
98.144,0.5674311630792946
98.145,0.5674311369896184
98.146,0.5674311109268296
98.147,0.5674310848908986
98.148,0.5674310588817949
98.149,0.5674310328994885
